Original_ID,lon,lat,Class,margin,Human_Class,Conf,WC_local,WC_bams,City,DW_raw,ESRI_raw,WC_ee_raw,WC_C3,DW_C3,ESRI_C3,WC_ee_C3
11928,118.6721651874304,32.08373461420656,3,0.51,3.0,high,3,3,Nanjing,0,7,80,3.0,3,1,3
6424,118.96618377992272,31.95141277285576,2,0.4333333333333333,2.0,high,2,2,Nanjing,6,7,60,2.0,1,1,2
3109,118.67944154123178,32.18829851327808,1,0.4333333333333333,2.0,low,1,1,Nanjing,6,7,50,1.0,1,1,1
4898,118.98711452604272,31.906317345592957,1,0.2933333333333333,2.0,med,1,1,Nanjing,6,7,50,1.0,1,1,1
868,118.90006777501154,32.05705465026821,1,0.3566666666666666,1.0,med,1,1,Nanjing,6,7,50,1.0,1,1,1
6192,119.04568468256733,32.05552751428521,2,0.5066666666666666,1.0,low,2,2,Nanjing,1,2,10,2.0,2,2,2
3184,118.88533540435198,32.03711205096076,1,0.4533333333333333,1.0,high,1,1,Nanjing,6,7,50,1.0,1,1,1
2929,118.63578341842356,31.796453386345146,1,0.42,2.0,high,1,1,Nanjing,6,7,50,1.0,1,1,1
7332,119.16938269719056,31.648590690579063,2,0.4733333333333334,1.0,med,2,2,Nanjing,6,7,10,2.0,1,1,2
4589,118.61745778662754,32.0712480317573,1,0.3633333333333334,1.0,low,1,1,Nanjing,6,7,50,1.0,1,1,1
8872,118.7969411803946,31.851430281733258,2,0.4533333333333333,2.0,med,2,2,Nanjing,5,7,40,2.0,2,1,2
1929,118.63802920663387,32.58724033095555,1,0.52,2.0,med,1,1,Nanjing,6,7,50,1.0,1,1,1
11775,119.10380568144984,31.3602314843767,3,0.35,2.0,med,3,3,Nanjing,0,1,80,3.0,3,3,3
981,118.44246596928106,31.89859183414953,1,0.3466666666666667,2.0,high,1,1,Nanjing,4,5,50,1.0,2,2,1
2158,118.97022619870128,31.56855079876402,1,0.3466666666666667,2.0,low,1,1,Nanjing,0,1,50,1.0,3,3,1
8049,118.95423618664394,31.376401159490857,2,0.32,1.0,high,2,2,Nanjing,6,7,60,2.0,1,1,2
4658,119.05071524815838,32.06927173813224,1,0.2733333333333334,2.0,high,1,1,Nanjing,6,7,50,1.0,1,1,1
3144,118.74259310570538,32.15137775510076,1,0.4599999999999999,2.0,high,1,1,Nanjing,6,7,50,1.0,1,1,1
8703,119.02259797976544,31.94683136490675,2,0.4033333333333333,2.0,med,2,2,Nanjing,6,5,30,2.0,1,2,2
6691,118.85335538023732,32.331040811924666,2,0.3666666666666667,2.0,high,2,2,Nanjing,6,7,30,2.0,1,1,2
2070,118.96645327450796,32.08732787534304,1,0.5,2.0,med,1,1,Nanjing,6,7,50,1.0,1,1,1
4905,118.86943522382306,31.95886878971395,1,0.49,1.0,high,1,1,Nanjing,6,7,50,1.0,1,1,1
1719,118.80933793131548,32.10008395237754,1,0.5133333333333333,2.0,med,1,1,Nanjing,6,7,50,1.0,1,1,1
6074,118.84239593377106,31.87793058261478,2,0.4933333333333333,3.0,high,2,2,Nanjing,0,1,30,2.0,3,3,2
5812,118.76118823208668,32.30633714161138,2,0.28,2.0,low,2,2,Nanjing,6,7,10,2.0,1,1,2
4179,118.73783203469957,31.80193310957827,1,0.4066666666666667,2.0,high,1,1,Nanjing,6,7,50,1.0,1,1,1
14565,118.7231894955684,31.90928178603055,3,0.3699999999999999,3.0,high,3,3,Nanjing,0,1,80,3.0,3,3,3
6389,118.84446205892452,31.33624646629071,2,0.4033333333333334,1.0,low,2,2,Nanjing,6,7,60,2.0,1,1,2
10576,118.64234111999764,32.04771217131337,3,0.3533333333333334,2.0,med,3,3,Nanjing,6,1,80,3.0,1,3,3
8995,118.82892120450929,32.045915540745135,2,0.5166666666666666,3.0,med,2,2,Nanjing,0,1,10,2.0,3,3,2
8265,119.13318059124056,31.546452242774677,2,0.32,1.0,high,2,2,Nanjing,6,7,30,2.0,1,1,2
10624,118.77672908650192,31.24282167674228,3,0.42,2.0,low,3,3,Nanjing,0,1,80,3.0,3,3,3
9750,119.0305929857941,31.73608659925231,2,0.2766666666666666,1.0,high,2,2,Nanjing,6,7,10,2.0,1,1,2
3429,118.8811133225166,31.327712471091573,1,0.5066666666666666,1.0,high,1,1,Nanjing,6,7,50,1.0,1,1,1
7644,118.90482884601737,31.89481890995623,2,0.3466666666666667,1.0,med,2,2,Nanjing,6,7,10,2.0,1,1,2
2051,118.86135038626598,32.282172460468566,1,0.48,2.0,med,1,1,Nanjing,6,7,50,1.0,1,1,1
11832,118.42306235914408,31.91592931913304,3,0.49,3.0,high,3,3,Nanjing,0,1,80,3.0,3,3,3
5255,118.76801542824596,31.97396048648716,2,0.2866666666666666,1.0,med,2,2,Nanjing,6,7,30,2.0,1,1,2
4496,119.00391302185577,32.39913311046093,1,0.4466666666666667,2.0,high,1,1,Nanjing,6,7,50,1.0,1,1,1
7007,118.84392306975408,32.245700859933315,2,0.4066666666666667,2.0,high,2,2,Nanjing,6,7,40,2.0,1,1,2
2888,118.63353763021328,32.08014135307008,1,0.42,1.0,high,1,1,Nanjing,6,7,50,1.0,1,1,1
1116,118.81364984467923,31.852238765488963,1,0.2666666666666666,2.0,high,1,1,Nanjing,1,5,50,1.0,2,2,1
9455,119.0477508077208,31.67006042586952,2,0.5066666666666666,2.0,low,2,2,Nanjing,6,7,40,2.0,1,1,2
3449,118.54837734127877,31.959946768054895,1,0.3833333333333333,2.0,med,1,1,Nanjing,6,7,50,1.0,1,1,1
161,118.85605032608969,31.300673181039578,1,0.4499999999999999,2.0,high,1,1,Nanjing,6,7,50,1.0,1,1,1
13112,118.6570734906572,32.047532508256545,3,0.44,1.0,med,3,3,Nanjing,0,1,80,3.0,3,3,3
4916,118.918483238336,32.39077877831862,1,0.4733333333333334,2.0,high,1,1,Nanjing,6,7,50,1.0,1,1,1
5166,119.08224611463098,31.929044722281184,2,0.48,2.0,high,2,2,Nanjing,4,5,30,2.0,2,2,2
13425,118.71681145705116,32.05346138913173,3,0.3633333333333333,2.0,med,3,3,Nanjing,0,1,80,3.0,3,3,3
888,118.78274779890552,32.28145380824127,1,0.4266666666666667,2.0,low,1,1,Nanjing,6,7,50,1.0,1,1,1
3121,119.18115062741252,31.39095386709359,1,0.5,2.0,low,1,1,Nanjing,0,1,50,1.0,3,3,1
1422,118.48504611374833,31.870474565756588,1,0.3866666666666666,2.0,med,1,1,Nanjing,6,7,50,1.0,1,1,1
4511,118.77080020562674,32.03145266467081,1,0.4066666666666667,1.0,high,1,1,Nanjing,6,7,50,1.0,1,1,1
6602,118.68240598166938,32.01456433732936,2,0.3,2.0,high,2,2,Nanjing,6,7,40,2.0,1,1,2
8628,118.92441211921118,32.00486253226087,2,0.26,2.0,med,2,2,Nanjing,6,7,10,2.0,1,1,2
11303,118.64171229929876,32.01672029401125,3,0.38,2.0,med,3,3,Nanjing,0,1,80,3.0,3,3,3
9681,118.87769972443697,32.22018870586432,2,0.4866666666666666,2.0,high,2,2,Nanjing,6,7,10,2.0,1,1,2
4500,118.87150134897654,31.92940404839483,1,0.4933333333333333,2.0,med,1,1,Nanjing,6,7,50,1.0,1,1,1
4,119.07372537642044,29.249883597375153,1,0.3466666666666667,2.0,high,1,1,Hangzhou,6,7,50,1.0,1,1,1
57,119.16364760826426,29.318696444831932,1,0.3,2.0,high,1,1,Hangzhou,1,2,50,1.0,2,2,1
85,119.177390557711,29.353009227438196,1,0.3066666666666666,2.0,high,1,1,Hangzhou,6,7,50,1.0,1,1,1
175,119.1350826069159,29.4286489586078,1,0.34,1.0,low,1,1,Hangzhou,1,2,50,1.0,2,2,1
220,119.0721111818391,29.46161509269593,1,0.3266666666666666,2.0,med,1,1,Hangzhou,6,7,50,1.0,1,1,1
355,119.2282376870234,29.560522413162406,1,0.2266666666666666,2.0,high,1,1,Hangzhou,1,7,50,1.0,2,1,1
438,119.51677719798978,29.62430093552985,1,0.2466666666666666,2.0,med,1,1,Hangzhou,6,7,50,1.0,1,1,1
460,119.52540109942714,29.64145955638351,1,0.3133333333333333,1.0,high,1,1,Hangzhou,6,7,50,1.0,1,1,1
498,119.12529042100252,29.700119030741583,1,0.36,2.0,high,1,1,Hangzhou,1,2,50,1.0,2,2,1
719,119.55082243453283,29.8532846928264,1,0.2466666666666666,2.0,high,1,1,Hangzhou,1,2,50,1.0,2,2,1
726,119.88041242979727,29.856874269174423,1,0.3,2.0,high,1,1,Hangzhou,6,7,50,1.0,1,1,1
825,119.69015150604882,29.901523248022578,1,0.32,3.0,med,1,1,Hangzhou,1,2,50,1.0,2,2,1
861,119.7198847918732,29.9180531356277,1,0.3066666666666666,2.0,high,1,1,Hangzhou,6,7,50,1.0,1,1,1
2166,120.35966323371846,30.18161722159372,1,0.3033333333333333,3.0,high,1,1,Hangzhou,0,7,50,1.0,3,1,1
2531,119.59681806189914,30.208296023196493,1,0.31,2.0,med,1,1,Hangzhou,6,7,50,1.0,1,1,1
2991,120.24324502341511,30.247643130892104,1,0.2866666666666667,1.0,high,1,1,Hangzhou,6,7,50,1.0,1,1,1
3623,120.33855384933145,30.301901472510423,1,0.2866666666666666,2.0,high,1,1,Hangzhou,6,7,50,1.0,1,1,1
4262,120.19545237832423,30.374843447542695,1,0.28,2.0,med,1,1,Hangzhou,6,7,50,1.0,1,1,1
4475,119.83837202506535,30.40404164124066,1,0.2733333333333334,2.0,high,1,1,Hangzhou,6,7,50,1.0,1,1,1
5155,119.19230625073476,29.31501322736178,2,0.3999999999999999,2.0,high,2,2,Hangzhou,6,7,60,2.0,1,1,2
5568,118.84124122479696,29.442213544012375,2,0.2533333333333333,3.0,high,2,2,Hangzhou,0,1,60,2.0,3,3,2
5713,118.3914561606369,29.474283398788767,2,0.3133333333333333,3.0,high,2,2,Hangzhou,5,11,60,2.0,2,2,2
5786,119.61110056257333,29.490991650436023,2,0.3099999999999999,3.0,high,2,2,Hangzhou,6,2,10,2.0,1,2,2
6000,119.19158387636408,29.544621258805822,2,0.3233333333333333,2.0,med,2,2,Hangzhou,0,1,10,2.0,3,3,2
6002,119.36496264352417,29.545160810033288,2,0.2866666666666666,2.0,high,2,2,Hangzhou,6,7,60,2.0,1,1,2
6042,119.44284530252364,29.554591808761327,2,0.3333333333333333,1.0,high,2,2,Hangzhou,6,7,60,2.0,1,1,2
6251,119.1327460379639,29.60984007081352,2,0.2966666666666667,3.0,high,2,2,Hangzhou,6,7,10,2.0,1,1,2
6442,119.58504603511804,29.658528995216095,2,0.1399999999999999,1.0,med,2,2,Hangzhou,1,7,10,2.0,2,1,2
6443,119.33918012123314,29.658885723300372,2,0.3233333333333333,1.0,med,2,2,Hangzhou,6,7,30,2.0,1,1,2
6444,119.1606823060637,29.659246910485702,2,0.2666666666666666,1.0,low,2,2,Hangzhou,6,7,10,2.0,1,1,2
6591,119.84519890877816,29.69805446695385,2,0.2633333333333333,1.0,high,2,2,Hangzhou,1,2,10,2.0,2,2,2
6645,118.77880935094768,29.71053994990349,2,0.3299999999999999,3.0,high,2,2,Hangzhou,0,1,10,2.0,3,3,2
6693,119.13373595839772,29.720421317837925,2,0.3066666666666666,2.0,high,2,2,Hangzhou,0,4,60,2.0,3,3,2
6854,119.08190336775246,29.757703861745792,2,0.3066666666666667,3.0,med,2,2,Hangzhou,0,1,60,2.0,3,3,2
6929,119.70784967812992,29.776565859201863,2,0.1966666666666666,2.0,high,2,2,Hangzhou,6,7,50,2.0,1,1,1
6978,118.84088449671266,29.78671923230056,2,0.3,3.0,high,2,2,Hangzhou,6,7,10,2.0,1,1,2
7007,119.8945165664293,29.792199467495244,2,0.3166666666666666,1.0,med,2,2,Hangzhou,0,2,10,2.0,3,2,2
7025,119.6327494981878,29.79740769752566,2,0.2966666666666666,2.0,high,2,2,Hangzhou,1,1,50,2.0,2,3,1
7027,119.08405711356129,29.798214794816342,2,0.1866666666666667,3.0,high,2,2,Hangzhou,0,1,40,2.0,3,3,2
7075,118.8508550466682,29.80926444722678,2,0.29,1.0,high,2,2,Hangzhou,0,7,60,2.0,3,1,2
7148,119.75464794368584,29.823101037795624,2,0.2533333333333333,2.0,med,2,2,Hangzhou,6,7,40,2.0,1,1,2
7379,119.8995464324176,29.869542575267264,2,0.2833333333333334,3.0,high,2,2,Hangzhou,0,1,60,2.0,3,3,2
7400,119.8138469692714,29.871968326240335,2,0.3266666666666666,1.0,high,2,2,Hangzhou,6,7,60,2.0,1,1,2
7443,120.09349503273724,29.8798743124081,2,0.3333333333333333,2.0,low,2,2,Hangzhou,6,7,10,2.0,1,1,2
7561,120.09044054851556,29.906281108846603,2,0.3,2.0,high,2,2,Hangzhou,6,7,10,2.0,1,1,2
7713,120.18781839732075,29.94131626582353,2,0.32,1.0,med,2,2,Hangzhou,6,7,10,2.0,1,1,2
7863,120.0057310058033,29.970514459521485,2,0.2533333333333333,1.0,high,2,2,Hangzhou,6,7,10,2.0,1,1,2
7896,119.70955305473238,29.97797007648285,2,0.3133333333333333,2.0,low,2,2,Hangzhou,6,7,10,2.0,1,1,2
8033,120.28905782763816,30.002762678340016,2,0.26,2.0,low,2,2,Hangzhou,6,7,60,2.0,1,1,2
8042,120.22374983360945,30.004470514043483,2,0.3233333333333333,2.0,high,2,2,Hangzhou,4,5,40,2.0,2,2,2
8055,119.98192386527892,30.006173890645897,2,0.2533333333333333,1.0,high,2,2,Hangzhou,6,7,60,2.0,1,1,2
8057,120.20533374625867,30.006802623894437,2,0.2366666666666667,3.0,high,2,2,Hangzhou,6,7,80,2.0,1,1,3
8177,120.26228984401436,30.02917393387957,2,0.33,2.0,high,2,2,Hangzhou,1,7,30,2.0,2,1,2
8198,120.24872525860978,30.033753430661463,2,0.32,2.0,high,2,2,Hangzhou,4,5,40,2.0,2,2,2
8220,120.24836407142446,30.038154563401218,2,0.2933333333333333,2.0,low,2,2,Hangzhou,6,7,60,2.0,1,1,2
8255,120.29471642687504,30.046778464838575,2,0.2266666666666666,2.0,high,2,2,Hangzhou,1,2,10,2.0,2,2,2
8340,119.78878682135104,30.06914977482372,2,0.3066666666666666,2.0,low,2,2,Hangzhou,6,7,10,2.0,1,1,2
8346,119.96898801312292,30.069595684929062,2,0.2199999999999999,2.0,med,2,2,Hangzhou,6,7,10,2.0,1,1,2
8368,119.4365579700383,30.07579383539335,2,0.3066666666666666,2.0,high,2,2,Hangzhou,1,2,10,2.0,2,2,2
8370,120.0693311641286,30.076516209764,2,0.1666666666666666,2.0,high,2,2,Hangzhou,2,7,60,2.0,2,1,2
8387,119.86379336017104,30.08082816048269,2,0.34,2.0,low,2,2,Hangzhou,6,7,60,2.0,1,1,2
8466,120.0486676898469,30.09627894563288,2,0.2533333333333333,2.0,high,2,2,Hangzhou,2,7,50,2.0,2,1,1
8560,120.05136544598425,30.118556614495898,2,0.2933333333333333,2.0,med,2,2,Hangzhou,6,7,10,2.0,1,1,2
8583,120.22662595378888,30.12133909355324,2,0.3033333333333333,2.0,high,2,2,Hangzhou,6,5,40,2.0,1,2,2
8584,120.27630033952428,30.121428275574313,2,0.24,2.0,high,2,2,Hangzhou,1,7,10,2.0,2,1,2
8604,119.93835398888574,30.126640964705796,2,0.3266666666666666,2.0,med,2,2,Hangzhou,6,7,60,2.0,1,1,2
8622,120.09493086327645,30.129695448927396,2,0.33,2.0,low,2,2,Hangzhou,6,7,40,2.0,1,1,2
8687,120.28591416139552,30.143077211188793,2,0.3,2.0,low,2,2,Hangzhou,6,7,60,2.0,1,1,2
8717,119.7630934810811,30.14927536165309,2,0.32,2.0,med,2,2,Hangzhou,6,7,10,2.0,1,1,2
8838,119.36711638933298,30.174701155859832,2,0.2733333333333334,1.0,high,2,2,Hangzhou,6,7,60,2.0,1,1,2
8848,120.17137769173674,30.177666458060376,2,0.1999999999999999,1.0,high,2,2,Hangzhou,6,7,50,2.0,1,1,1
8862,118.96116874762936,30.179552657805974,2,0.28,2.0,high,2,2,Hangzhou,1,11,30,2.0,2,2,2
8902,120.26129992358048,30.187097456788408,2,0.32,2.0,med,2,2,Hangzhou,6,7,10,2.0,1,1,2
8948,119.91005653360055,30.19652845551645,2,0.2866666666666667,3.0,high,2,2,Hangzhou,0,1,10,2.0,3,3,2
8955,120.20138298272536,30.19733555280712,2,0.18,1.0,high,2,2,Hangzhou,6,7,40,2.0,1,1,2
8998,120.22985880205265,30.20452362370528,2,0.2499999999999999,2.0,med,2,2,Hangzhou,6,7,10,2.0,1,1,2
9014,120.0045627213273,30.209736312836753,2,0.3133333333333333,2.0,med,2,2,Hangzhou,6,7,10,2.0,1,1,2
9058,120.28537461016803,30.219256493585867,2,0.24,1.0,high,2,2,Hangzhou,6,7,60,2.0,1,1,2
9064,119.69607765134889,30.22132105737361,2,0.2733333333333333,1.0,high,2,2,Hangzhou,6,7,50,2.0,1,1,1
9111,120.05756359644852,30.22904867949923,2,0.2666666666666666,2.0,low,2,2,Hangzhou,6,7,10,2.0,1,1,2
9118,119.9571312634218,30.230845697223767,2,0.2199999999999999,2.0,med,2,2,Hangzhou,6,7,10,2.0,1,1,2
9145,119.73156317753218,30.23668266050273,2,0.1933333333333333,1.0,high,2,2,Hangzhou,6,7,10,2.0,1,1,2
9152,120.2897757429078,30.238390496206197,2,0.2933333333333333,1.0,high,2,2,Hangzhou,6,7,30,2.0,1,1,2
9187,120.20398709774057,30.24746476684996,2,0.3099999999999999,2.0,low,2,2,Hangzhou,1,7,10,2.0,2,1,2
9189,119.86783776482656,30.24809350009849,2,0.32,2.0,high,2,2,Hangzhou,6,7,10,2.0,1,1,2
9239,119.80378723729484,30.26120771629668,2,0.3133333333333333,2.0,low,2,2,Hangzhou,6,7,30,2.0,1,1,2
9256,120.50447254042908,30.265608849036433,2,0.3166666666666666,2.0,med,2,2,Hangzhou,6,7,10,2.0,1,1,2
9299,120.08558904656944,30.27522267090766,2,0.24,1.0,high,2,2,Hangzhou,6,7,50,2.0,1,1,1
9373,120.02486500842365,30.29309920703093,2,0.3,2.0,low,2,2,Hangzhou,6,7,60,2.0,1,1,2
9378,120.4617142204276,30.29381712230053,2,0.3066666666666666,1.0,high,2,2,Hangzhou,6,7,30,2.0,1,1,2
9398,119.95488387649084,30.29902535233095,2,0.2933333333333333,1.0,med,2,2,Hangzhou,6,5,60,2.0,1,2,2
9405,120.16437244398172,30.300733188034428,2,0.3,2.0,low,2,2,Hangzhou,6,7,60,2.0,1,1,2
9482,120.19509565024,30.317263075639552,2,0.1133333333333332,1.0,med,2,2,Hangzhou,6,7,10,2.0,1,1,2
9484,119.63382860064272,30.317802626867017,2,0.2733333333333334,2.0,med,2,2,Hangzhou,6,7,10,2.0,1,1,2
9489,120.03411764310954,30.318970911343015,2,0.1866666666666667,2.0,high,2,2,Hangzhou,6,7,60,2.0,1,1,2
9493,120.04893969501116,30.320228377840102,2,0.3333333333333333,1.0,high,2,2,Hangzhou,6,7,30,2.0,1,1,2
9519,120.3256179971754,30.327411989637184,2,0.3066666666666666,2.0,low,2,2,Hangzhou,6,7,50,2.0,1,1,1
9536,120.25330475539164,30.33172394035587,2,0.3666666666666666,1.0,high,2,2,Hangzhou,6,7,50,2.0,1,1,1
9537,120.03411764310954,30.331813122376943,2,0.2199999999999999,2.0,high,2,2,Hangzhou,6,7,60,2.0,1,1,2
9607,120.10068310363536,30.34933293041593,2,0.2766666666666666,1.0,high,2,2,Hangzhou,6,7,60,2.0,1,1,2
9614,119.98965148740456,30.35031839174874,2,0.2166666666666666,1.0,high,2,2,Hangzhou,6,7,10,2.0,1,1,2
9637,119.97545370965038,30.3579568318533,2,0.2733333333333334,1.0,high,2,2,Hangzhou,6,7,60,2.0,1,1,2
9739,119.94832453884123,30.38885840215368,2,0.3133333333333333,3.0,high,2,2,Hangzhou,0,1,10,2.0,3,3,2
9779,120.23300246829533,30.400625969833715,2,0.2966666666666666,3.0,med,2,2,Hangzhou,0,7,10,2.0,3,1,2
9787,120.0961883297735,30.402333805537193,2,0.2533333333333333,2.0,high,2,2,Hangzhou,6,7,40,2.0,1,1,2
9805,120.19132325074874,30.409878604519612,2,0.2666666666666666,2.0,high,2,2,Hangzhou,6,7,40,2.0,1,1,2
9811,120.1305947535019,30.410957706974557,2,0.3866666666666666,1.0,high,2,2,Hangzhou,6,7,60,2.0,1,1,2
9822,120.11882718582184,30.414101373217232,2,0.2133333333333333,2.0,low,2,2,Hangzhou,6,7,40,2.0,1,1,2
9867,120.0242362751751,30.433057011795427,2,0.35,2.0,high,2,2,Hangzhou,1,2,40,2.0,2,2,2
9875,120.23758642417828,30.436200678038112,2,0.2266666666666666,2.0,high,2,2,Hangzhou,6,7,40,2.0,1,1,2
9877,120.291211573447,30.436740229265578,2,0.36,2.0,med,2,2,Hangzhou,6,7,60,2.0,1,1,2
9895,120.0740890249526,30.44482457947548,2,0.2033333333333333,2.0,high,2,2,Hangzhou,6,7,60,2.0,1,1,2
9904,120.0773263323174,30.44814660976029,2,0.2933333333333333,2.0,med,2,2,Hangzhou,0,7,60,2.0,3,1,2
9917,120.19895723175226,30.45668132917659,2,0.26,1.0,med,2,2,Hangzhou,6,7,10,2.0,1,1,2
9932,120.2604928262898,30.466112327904625,2,0.3133333333333333,2.0,high,2,2,Hangzhou,6,7,40,2.0,1,1,2
9966,120.0938517608215,30.49144448098925,2,0.2666666666666666,2.0,low,2,2,Hangzhou,0,1,40,2.0,3,3,2
9980,120.22123490061529,30.5124646833552,2,0.2533333333333333,2.0,med,2,2,Hangzhou,6,1,30,2.0,1,3,2
9985,120.326335912445,30.515608349597873,2,0.2766666666666667,2.0,med,2,2,Hangzhou,3,1,40,2.0,3,3,2
9989,120.2214132646574,30.52181095916321,2,0.3266666666666666,3.0,low,2,2,Hangzhou,6,7,30,2.0,1,1,2
10074,119.22590111807142,29.379692488142023,3,0.3266666666666666,3.0,low,3,3,Hangzhou,0,1,80,3.0,3,3,3
10079,119.10462694672084,29.3828361543847,3,0.22,2.0,low,3,3,Hangzhou,6,7,80,3.0,1,1,3
10287,118.74090253289232,29.440327344266777,3,0.3966666666666666,3.0,low,3,3,Hangzhou,0,1,80,3.0,3,3,3
10510,119.23281718380532,29.476258780555444,3,0.3133333333333333,3.0,high,3,3,Hangzhou,0,1,80,3.0,3,3,3
10523,118.68305015582494,29.477516247052517,3,0.2733333333333333,2.0,med,3,3,Hangzhou,0,1,80,3.0,3,3,3
10614,118.84331024768576,29.485694238384532,3,0.3133333333333333,2.0,high,3,3,Hangzhou,0,4,80,3.0,3,3,3
11962,118.96718853405152,29.54902239154558,3,0.38,3.0,high,3,3,Hangzhou,0,1,80,3.0,3,3,3
12060,119.17972712666298,29.55423508067704,3,0.3133333333333333,3.0,med,3,3,Hangzhou,0,1,10,3.0,3,3,2
12515,119.18502899781552,29.589176596531864,3,0.2866666666666667,3.0,low,3,3,Hangzhou,0,1,80,3.0,3,3,3
12546,118.99161994872335,29.593488547250537,3,0.1666666666666666,3.0,med,3,3,Hangzhou,0,1,80,3.0,3,3,3
12575,119.10975045383124,29.597082582699613,3,0.36,3.0,high,3,3,Hangzhou,0,1,80,3.0,3,3,3
12591,119.05100179745212,29.598518413238825,3,0.2299999999999999,3.0,med,3,3,Hangzhou,0,1,80,3.0,3,3,3
12610,119.11055755112194,29.599686697714823,3,0.3933333333333333,3.0,high,3,3,Hangzhou,0,1,80,3.0,3,3,3
13199,118.78105673787856,29.676945082566828,3,0.3299999999999999,3.0,med,3,3,Hangzhou,0,1,80,3.0,3,3,3
13384,119.65422006976016,29.71709928755311,3,0.3199999999999999,3.0,med,3,3,Hangzhou,0,1,80,3.0,3,3,3
13655,119.59699642594128,29.865859357797117,3,0.3,2.0,low,3,3,Hangzhou,0,1,80,3.0,3,3,3
13727,119.54156979984695,29.90502364234953,3,0.3299999999999999,3.0,high,3,3,Hangzhou,0,1,80,3.0,3,3,3
13813,119.86433291139852,29.95236591823397,3,0.3233333333333333,3.0,high,3,3,Hangzhou,0,1,80,3.0,3,3,3
14054,120.07310356361982,30.059714316994626,3,0.2966666666666667,3.0,med,3,3,Hangzhou,0,1,80,3.0,3,3,3
14119,120.12071338556746,30.077412489075744,3,0.3033333333333333,2.0,med,3,3,Hangzhou,0,1,80,3.0,3,3,3
14331,120.14389179284328,30.14568578530506,3,0.17,2.0,low,3,3,Hangzhou,0,1,80,3.0,3,3,3
14361,120.1320305840411,30.15789926309045,3,0.2199999999999999,3.0,med,3,3,Hangzhou,0,1,80,3.0,3,3,3
14446,120.18386317468634,30.208028477133283,3,0.2866666666666667,1.0,high,3,3,Hangzhou,0,1,80,3.0,3,3,3
14458,120.36056397213125,30.21197924066665,3,0.3133333333333333,2.0,med,3,3,Hangzhou,0,7,50,3.0,3,1,1
14467,120.2003930622915,30.21575164015786,3,0.2266666666666666,1.0,high,3,3,Hangzhou,0,7,80,3.0,3,1,3
14666,120.2188091496422,30.267044679575644,3,0.3066666666666666,3.0,low,3,3,Hangzhou,6,7,80,3.0,1,1,3
14733,120.16913476390684,30.308099622974716,3,0.2066666666666667,3.0,high,3,3,Hangzhou,6,7,80,3.0,1,1,3
14801,120.18682847688687,30.39631401911504,3,0.3,2.0,med,3,3,Hangzhou,0,1,40,3.0,3,3,2
14831,120.17523927324896,30.422725274654596,3,0.18,1.0,high,3,3,Hangzhou,6,7,80,3.0,1,1,3
14931,120.27342867844588,30.49800381863887,3,0.2133333333333333,3.0,med,3,3,Hangzhou,6,7,80,3.0,1,1,3
14949,120.2542010347034,30.50357323585462,3,0.3133333333333333,3.0,low,3,3,Hangzhou,0,1,80,3.0,3,3,3
